Sample	taxa	abundance
GF10_A1_COLON_D35	o__Clostridiales	4.68874
GF10_A1_COLON_D35	o__Veillonellales	4.14397
GF10_A1_COLON_D35	o__Erysipelotrichales	0.6376
GF10_A1_d101	o__Enterobacterales	75.01317
GF10_A1_d101	o__Lactobacillales	24.66459
GF10_A1_d101	o__Clostridiales	0.32224
GF10_A1_d104_colon	o__Clostridiales	66.36981
GF10_A1_d104_colon	o__Erysipelotrichales	30.47976
GF10_A1_d104_colon	o__Enterobacterales	3.15043
GF10_A1_d127_colon	o__Clostridiales	57.1922
GF10_A1_d127_colon	o__Enterobacterales	18.8082
GF10_A1_d127_colon	o__Erysipelotrichales	17.03481
GF10_A1_d127_colon	o__Veillonellales	5.58121
GF10_A1_d127_colon	o__Lactobacillales	1.38359
GF10_A1_D32	o__Clostridiales	42.69523
GF10_A1_D32	o__Enterobacterales	24.04779
GF10_A1_D32	o__Erysipelotrichales	20.07998
GF10_A1_D32	o__Lactobacillales	6.90207
GF10_A1_D32	o__Veillonellales	5.96891
GF10_A1_D32	o__Tissierellales	0.23631
GF10_A1_D32	o__Campylobacterales	0.0697
GF10_A1_D34	o__Enterobacterales	90.46194
GF10_A1_D34	o__Lactobacillales	5.8081
GF10_A1_D34	o__Clostridiales	3.72995
GF10_A1_d77	o__Enterobacterales	94.25334
GF10_A1_d77	o__Lactobacillales	5.74666
GF10_A1_d79	o__Enterobacterales	100
GF10_A1_d80_colon	o__Enterobacterales	72.85906
GF10_A1_d80_colon	o__Lactobacillales	14.06572
GF10_A1_d80_colon	o__Clostridiales	12.44228
GF10_A1_d80_colon	o__Erysipelotrichales	0.63293
GF10_A2_COLON_D35	o__Lactobacillales	100
GF10_A2_d101	o__Enterobacterales	100
GF10_A2_d103	o__Enterobacterales	97.80008
GF10_A2_d103	o__Lactobacillales	2.04913
GF10_A2_d103	o__Clostridiales	0.15079
GF10_A2_d104_colon	o__Enterobacterales	94.63025
GF10_A2_d104_colon	o__Lactobacillales	4.11575
GF10_A2_d104_colon	o__Clostridiales	1.18491
GF10_A2_d104_colon	o__Erysipelotrichales	0.0691
GF10_A2_d127_colon	o__Enterobacterales	100
GF10_A2_D32	o__Clostridiales	38.39292
GF10_A2_D32	o__Erysipelotrichales	25.76183
GF10_A2_D32	o__Enterobacterales	19.09123
GF10_A2_D32	o__Lactobacillales	8.59217
GF10_A2_D32	o__Veillonellales	7.82784
GF10_A2_D32	o__Tissierellales	0.22497
GF10_A2_D32	o__Campylobacterales	0.10904
GF10_A2_D33	o__Enterobacterales	93.98352
GF10_A2_D33	o__Clostridiales	3.42923
GF10_A2_D33	o__Lactobacillales	2.44982
GF10_A2_D33	o__Erysipelotrichales	0.13743
GF10_A2_D34	o__Enterobacterales	77.78492
GF10_A2_D34	o__Clostridiales	13.5129
GF10_A2_D34	o__Lactobacillales	4.36083
GF10_A2_D34	o__Erysipelotrichales	3.1799
GF10_A2_D34	o__Veillonellales	1.16145
GF10_A2_d77	o__Enterobacterales	91.34202
GF10_A2_d77	o__Lactobacillales	8.65798
GF10_A2_d79	o__Enterobacterales	100
GF10_A3_COLON_D35	o__Lactobacillales	100
GF10_A3_d104_colon	o__Clostridiales	39.74331
GF10_A3_d104_colon	o__Erysipelotrichales	37.1432
GF10_A3_d104_colon	o__Enterobacterales	15.99554
GF10_A3_d104_colon	o__Veillonellales	4.51583
GF10_A3_d104_colon	o__Lactobacillales	1.13702
GF10_A3_d104_colon	o__Tissierellales	1.09863
GF10_A3_d104_colon	o__Actinomycetales	0.35403
GF10_A3_d104_colon	o__Bacillales	0.01245
GF10_A3_D33	o__Enterobacterales	96.61965
GF10_A3_D33	o__Lactobacillales	1.85936
GF10_A3_D33	o__Clostridiales	0.87464
GF10_A3_D33	o__Erysipelotrichales	0.64635
GF10_A3_D34	o__Enterobacterales	83.11604
GF10_A3_D34	o__Clostridiales	9.26172
GF10_A3_D34	o__Lactobacillales	4.20296
GF10_A3_D34	o__Erysipelotrichales	2.2589
GF10_A3_D34	o__Veillonellales	1.16038
GF10_A3_d79	o__Enterobacterales	93.64785
GF10_A3_d79	o__Lactobacillales	6.35215
GF10_A3_d80_colon	o__Enterobacterales	94.80328
GF10_A3_d80_colon	o__Clostridiales	3.74048
GF10_A3_d80_colon	o__Erysipelotrichales	1.01102
GF10_A3_d80_colon	o__Lactobacillales	0.44522
GF10_A4_d101	o__Enterobacterales	96.46504
GF10_A4_d101	o__Lactobacillales	2.74942
GF10_A4_d101	o__Clostridiales	0.78554
GF10_A4_d104_colon	o__Clostridiales	77.40539
GF10_A4_d104_colon	o__Erysipelotrichales	18.87685
GF10_A4_d104_colon	o__Enterobacterales	3.71776
GF10_A4_d77	o__Enterobacterales	93.17815
GF10_A4_d77	o__Lactobacillales	6.82185
GF10_A5_d101	o__Enterobacterales	98.68413
GF10_A5_d101	o__Lactobacillales	1.31587
GF10_A5_d104_colon	o__Enterobacterales	95.59238
GF10_A5_d104_colon	o__Lactobacillales	4.40762
GF10_A5_d127_colon	o__Enterobacterales	84.45672
GF10_A5_d127_colon	o__Erysipelotrichales	15.54328
GF10_A56_d101	o__Enterobacterales	96.77465
GF10_A56_d101	o__Lactobacillales	2.98674
GF10_A56_d101	o__Clostridiales	0.2386
GF10_A6_d102	o__Enterobacterales	82.36003
GF10_A6_d102	o__Clostridiales	12.82376
GF10_A6_d102	o__Lactobacillales	2.90735
GF10_A6_d102	o__Erysipelotrichales	1.90886
GF10_A6_d103	o__Enterobacterales	49.01188
GF10_A6_d103	o__Clostridiales	39.71884
GF10_A6_d103	o__Erysipelotrichales	9.63699
GF10_A6_d103	o__Lactobacillales	1.6323
GF10_A6_d104_colon	o__Enterobacterales	42.88675
GF10_A6_d104_colon	o__Clostridiales	40.35281
GF10_A6_d104_colon	o__Erysipelotrichales	16.76044
GF10_A7_d103	o__Enterobacterales	99.57241
GF10_A7_d103	o__Lactobacillales	0.42759
GF10_A7_d104_colon	o__Enterobacterales	100
GF10_A7_d127_colon	o__Enterobacterales	99.55735
GF10_A7_d127_colon	o__Lactobacillales	0.44265
GF10_A8_d102	o__Enterobacterales	99.20868
GF10_A8_d102	o__Lactobacillales	0.79132
GF10_A8_d104_colon	o__Clostridiales	58.51841
GF10_A8_d104_colon	o__Enterobacterales	23.53479
GF10_A8_d104_colon	o__Erysipelotrichales	10.92224
GF10_A8_d104_colon	o__Veillonellales	4.68125
GF10_A8_d104_colon	o__Lactobacillales	0.90843
GF10_A8_d104_colon	o__Tissierellales	0.70481
GF10_A8_d104_colon	o__Campylobacterales	0.64589
GF10_A8_d104_colon	o__Actinomycetales	0.08418
GF10_Adam_d1	o__Clostridiales	61.66269
GF10_Adam_d1	o__Erysipelotrichales	18.67286
GF10_Adam_d1	o__Enterobacterales	16.26891
GF10_Adam_d1	o__Lactobacillales	3.39554
GF10_Adam_d20	o__Clostridiales	67.5339
GF10_Adam_d20	o__Erysipelotrichales	14.40899
GF10_Adam_d20	o__Enterobacterales	7.4192
GF10_Adam_d20	o__Actinomycetales	5.22338
GF10_Adam_d20	o__Veillonellales	2.88975
GF10_Adam_d20	o__Lactobacillales	2.4419
GF10_Adam_d20	o__Tissierellales	0.08288
GF10_C1_COLON_D55	o__Enterobacterales	99.30141
GF10_C1_COLON_D55	o__Lactobacillales	0.69859
GF10_C1_d55	o__Sphingomonadales	100
GF10_C1_d77	o__Enterobacterales	77.28815
GF10_C1_d77	o__Clostridiales	22.37811
GF10_C1_d77	o__Lactobacillales	0.33375
GF10_C10_COLON_D55	o__Enterobacterales	100
GF10_C2_COLON_D35	o__Enterobacterales	51.10584
GF10_C2_COLON_D35	o__Lactobacillales	19.11453
GF10_C2_COLON_D35	o__Tissierellales	15.00652
GF10_C2_COLON_D35	o__Actinomycetales	9.37908
GF10_C2_COLON_D35	o__Bifidobacteriales	3.45595
GF10_C2_COLON_D35	o__Clostridiales	1.80515
GF10_C2_COLON_D35	o__Erysipelotrichales	0.13294
GF10_C2_COLON_D55	o__Enterobacterales	100
GF10_C2_d101	o__Enterobacterales	96.85893
GF10_C2_d101	o__Lactobacillales	1.81701
GF10_C2_d101	o__Clostridiales	1.32406
GF10_C2_d103	o__Enterobacterales	65.92274
GF10_C2_d103	o__Erysipelotrichales	22.40885
GF10_C2_d103	o__Clostridiales	11.64742
GF10_C2_d103	o__Lactobacillales	0.02098
GF10_C2_d104_colon	o__Enterobacterales	47.67107
GF10_C2_d104_colon	o__Erysipelotrichales	36.13986
GF10_C2_d104_colon	o__Clostridiales	16.18907
GF10_C2_D32	o__Enterobacterales	80.58598
GF10_C2_D32	o__Lactobacillales	6.88325
GF10_C2_D32	o__Tissierellales	4.11998
GF10_C2_D32	o__Clostridiales	2.87838
GF10_C2_D32	o__Erysipelotrichales	2.71375
GF10_C2_D32	o__Actinomycetales	2.51985
GF10_C2_D32	o__Bifidobacteriales	0.29881
GF10_C2_D33	o__Enterobacterales	95.38841
GF10_C2_D33	o__Clostridiales	2.36957
GF10_C2_D33	o__Lactobacillales	2.24202
GF10_C2_D34	o__Enterobacterales	89.67142
GF10_C2_D34	o__Lactobacillales	6.92085
GF10_C2_D34	o__Veillonellales	1.86638
GF10_C2_D34	o__Clostridiales	1.15271
GF10_C2_D34	o__Erysipelotrichales	0.38864
GF10_C2_d55	o__Clostridiales	63.24966
GF10_C2_d55	o__Bifidobacteriales	30.73702
GF10_C2_d55	o__Enterobacterales	4.5357
GF10_C2_d55	o__Lactobacillales	1.40212
GF10_C2_d55	o__Veillonellales	0.07549
GF10_C2_d77	o__Clostridiales	55.65355
GF10_C2_d77	o__Enterobacterales	42.08245
GF10_C2_d77	o__Lactobacillales	1.5488
GF10_C2_d77	o__Veillonellales	0.71521
GF10_C2_d80_colon	o__Enterobacterales	100
GF10_C3_COLON_D35	o__Enterobacterales	66.69284
GF10_C3_COLON_D35	o__Lactobacillales	16.68483
GF10_C3_COLON_D35	o__Tissierellales	9.77561
GF10_C3_COLON_D35	o__Actinomycetales	3.85063
GF10_C3_COLON_D35	o__Clostridiales	1.83502
GF10_C3_COLON_D35	o__Bifidobacteriales	1.16108
GF10_C3_d101	o__Enterobacterales	98.30644
GF10_C3_d101	o__Lactobacillales	0.98472
GF10_C3_d101	o__Clostridiales	0.70884
GF10_C3_D33	o__Enterobacterales	99.87258
GF10_C3_D33	o__Lactobacillales	0.12742
GF10_C3_d55	o__Enterobacterales	100
GF10_C3_d78	o__Enterobacterales	100
GF10_C4_COLON_D55	o__Enterobacterales	100
GF10_C4_d102_colon	o__Enterobacterales	100
GF10_C4_d55	o__Clostridiales	58.73735
GF10_C4_d55	o__Bifidobacteriales	36.084
GF10_C4_d55	o__Enterobacterales	2.55053
GF10_C4_d55	o__Lactobacillales	1.70866
GF10_C4_d55	o__Veillonellales	0.87668
GF10_C4_d55	o__Tissierellales	0.04279
GF10_C4_d77	o__Enterobacterales	61.41345
GF10_C4_d77	o__Clostridiales	28.59248
GF10_C4_d77	o__Veillonellales	5.13304
GF10_C4_d77	o__Lactobacillales	4.86103
GF10_C4_d80_colon	o__Clostridiales	46.51819
GF10_C4_d80_colon	o__Enterobacterales	41.53473
GF10_C4_d80_colon	o__Erysipelotrichales	11.94707
GF10_C5_COLON_D55	o__Enterobacterales	98.99094
GF10_C5_COLON_D55	o__Lactobacillales	1.00906
GF10_C5_d101	o__Enterobacterales	97.13893
GF10_C5_d101	o__Lactobacillales	1.49395
GF10_C5_d101	o__Clostridiales	1.36712
GF10_C5_d55	o__Clostridiales	65.61753
GF10_C5_d55	o__Bifidobacteriales	29.87981
GF10_C5_d55	o__Enterobacterales	3.00231
GF10_C5_d55	o__Lactobacillales	1.50035
GF10_C5_d77	o__Enterobacterales	98.38223
GF10_C5_d77	o__Lactobacillales	1.61777
GF10_C6_COLON_D55	o__Enterobacterales	98.48565
GF10_C6_COLON_D55	o__Erysipelotrichales	0.79117
GF10_C6_COLON_D55	o__Lactobacillales	0.72318
GF10_C6_d101	o__Enterobacterales	99.87219
GF10_C6_d101	o__Lactobacillales	0.12781
GF10_C6_d55	o__Clostridiales	62.74187
GF10_C6_d55	o__Bifidobacteriales	30.27019
GF10_C6_d55	o__Enterobacterales	5.80822
GF10_C6_d55	o__Lactobacillales	1.17972
GF10_C7_COLON_D55	o__Enterobacterales	100
GF10_C8_COLON_D55	o__Enterobacterales	100
GF10_C8_d101	o__Enterobacterales	97.86169
GF10_C8_d101	o__Lactobacillales	1.36398
GF10_C8_d101	o__Clostridiales	0.77434
GF10_C8_d103	o__Lactobacillales	30.02357
GF10_C8_d103	o__Clostridiales	24.72295
GF10_C8_d103	o__Enterobacterales	22.64917
GF10_C8_d103	o__Erysipelotrichales	22.60431
GF10_C8_d55	o__Clostridiales	58.85031
GF10_C8_d55	o__Bifidobacteriales	17.91725
GF10_C8_d55	o__Enterobacterales	10.28977
GF10_C8_d55	o__Erysipelotrichales	7.26789
GF10_C8_d55	o__Lactobacillales	2.73095
GF10_C8_d55	o__Veillonellales	1.74869
GF10_C8_d55	o__Tissierellales	0.7529
GF10_C8_d55	o__Actinomycetales	0.35672
GF10_C8_d55	o__Campylobacterales	0.08552
GF10_C9_COLON_D55	o__Enterobacterales	92.80029
GF10_C9_COLON_D55	o__Lactobacillales	7.19971
GF10_Cdam_d0	o__Clostridiales	54.52009
GF10_Cdam_d0	o__Bifidobacteriales	36.5025
GF10_Cdam_d0	o__Veillonellales	7.12766
GF10_Cdam_d0	o__Enterobacterales	1.13896
GF10_Cdam_d0	o__Lactobacillales	0.71078
GF10_Cdam_d1	o__Clostridiales	51.5471
GF10_Cdam_d1	o__Erysipelotrichales	24.87042
GF10_Cdam_d1	o__Enterobacterales	19.53674
GF10_Cdam_d1	o__Lactobacillales	4.04574
GF10_Cdam_d20	o__Clostridiales	69.83318
GF10_Cdam_d20	o__Erysipelotrichales	14.23004
GF10_Cdam_d20	o__Enterobacterales	7.89841
GF10_Cdam_d20	o__Lactobacillales	4.20382
GF10_Cdam_d20	o__Actinomycetales	3.83456
GF10_INOC	o__Enterobacterales	64.26206
GF10_INOC	o__Clostridiales	14.96434
GF10_INOC	o__Veillonellales	8.42551
GF10_INOC	o__Lactobacillales	8.12138
GF10_INOC	o__Erysipelotrichales	4.22671
GF11_A_DAM_D0	o__Enterobacterales	42.37855
GF11_A_DAM_D0	o__Tissierellales	21.04298
GF11_A_DAM_D0	o__Lactobacillales	20.90831
GF11_A_DAM_D0	o__Actinomycetales	9.26366
GF11_A_DAM_D0	o__Bifidobacteriales	3.73258
GF11_A_DAM_D0	o__Erysipelotrichales	1.41866
GF11_A_DAM_D0	o__Clostridiales	1.25527
GF11_A1_COLON_D38	o__Enterobacterales	34.36322
GF11_A1_COLON_D38	o__Lactobacillales	31.35805
GF11_A1_COLON_D38	o__Tissierellales	15.65889
GF11_A1_COLON_D38	o__Actinomycetales	11.4148
GF11_A1_COLON_D38	o__Bifidobacteriales	6.81848
GF11_A1_COLON_D38	o__Veillonellales	0.21529
GF11_A1_COLON_D38	o__Clostridiales	0.17126
GF11_A1_D35	o__Enterobacterales	81.86477
GF11_A1_D35	o__Lactobacillales	12.27589
GF11_A1_D35	o__Bifidobacteriales	3.8733
GF11_A1_D35	o__Tissierellales	1.24905
GF11_A1_D35	o__Actinomycetales	0.73699
GF11_A1_D37	o__Enterobacterales	72.08355
GF11_A1_D37	o__Lactobacillales	23.62206
GF11_A1_D37	o__Clostridiales	2.52819
GF11_A1_D37	o__Bifidobacteriales	1.71629
GF11_A1_D37	o__Tissierellales	0.04235
GF11_A1_D37	o__Actinomycetales	0.00754
GF11_A2_COLON_D38	o__Enterobacterales	49.544
GF11_A2_COLON_D38	o__Lactobacillales	27.48098
GF11_A2_COLON_D38	o__Tissierellales	13.12471
GF11_A2_COLON_D38	o__Actinomycetales	5.22326
GF11_A2_COLON_D38	o__Bifidobacteriales	4.62706
GF11_A2_D35	o__Enterobacterales	72.46512
GF11_A2_D35	o__Lactobacillales	25.64749
GF11_A2_D35	o__Bifidobacteriales	1.80078
GF11_A2_D35	o__Tissierellales	0.05126
GF11_A2_D35	o__Clostridiales	0.03536
GF11_A2_D36	o__Enterobacterales	75.87948
GF11_A2_D36	o__Lactobacillales	24.12052
GF11_A3_D36	o__Enterobacterales	100
GF11_A4_COLON_D38	o__Enterobacterales	49.99287
GF11_A4_COLON_D38	o__Lactobacillales	23.42302
GF11_A4_COLON_D38	o__Tissierellales	13.75181
GF11_A4_COLON_D38	o__Actinomycetales	8.72893
GF11_A4_COLON_D38	o__Bifidobacteriales	3.8691
GF11_A4_COLON_D38	o__Clostridiales	0.23427
GF11_A4_D37	o__Enterobacterales	94.92198
GF11_A4_D37	o__Lactobacillales	4.02981
GF11_A4_D37	o__Bifidobacteriales	0.76533
GF11_A4_D37	o__Clostridiales	0.28289
GF11_A5_D35	o__Enterobacterales	81.1804
GF11_A5_D35	o__Bifidobacteriales	15.51447
GF11_A5_D35	o__Lactobacillales	3.30513
GF11_B_dam_d111	o__Bifidobacteriales	53.07301
GF11_B_dam_d111	o__Clostridiales	34.20913
GF11_B_dam_d111	o__Actinomycetales	5.64371
GF11_B_dam_d111	o__Lactobacillales	2.63994
GF11_B_dam_d111	o__Tissierellales	2.15331
GF11_B_dam_d111	o__Enterobacterales	1.88577
GF11_B_dam_d111	o__Veillonellales	0.39513
GF11_B_dam_d20	o__Bifidobacteriales	61.48453
GF11_B_dam_d20	o__Clostridiales	22.36994
GF11_B_dam_d20	o__Actinomycetales	6.92397
GF11_B_dam_d20	o__Tissierellales	3.43502
GF11_B_dam_d20	o__Lactobacillales	3.17522
GF11_B_dam_d20	o__Enterobacterales	2.26508
GF11_B_dam_d20	o__Veillonellales	0.34625
GF11_B_dam_d7	o__Bifidobacteriales	71.92382
GF11_B_dam_d7	o__Clostridiales	14.25798
GF11_B_dam_d7	o__Enterobacterales	5.46181
GF11_B_dam_d7	o__Actinomycetales	5.33435
GF11_B_dam_d7	o__Tissierellales	1.22914
GF11_B_dam_d7	o__Lactobacillales	1.2033
GF11_B_dam_d7	o__Veillonellales	0.5896
GF11_B1_COLON_D38	o__Enterobacterales	52.51032
GF11_B1_COLON_D38	o__Lactobacillales	28.32483
GF11_B1_COLON_D38	o__Tissierellales	9.60069
GF11_B1_COLON_D38	o__Actinomycetales	6.28498
GF11_B1_COLON_D38	o__Bifidobacteriales	3.27918
GF11_B1_d105_colon	o__Erysipelotrichales	53.12622
GF11_B1_d105_colon	o__Enterobacterales	27.69693
GF11_B1_d105_colon	o__Clostridiales	16.70478
GF11_B1_d105_colon	o__Lactobacillales	2.47207
GF11_B1_D36	o__Enterobacterales	45.29342
GF11_B1_D36	o__Lactobacillales	29.64617
GF11_B1_D36	o__Tissierellales	14.33068
GF11_B1_D36	o__Actinomycetales	6.68558
GF11_B1_D36	o__Bifidobacteriales	3.42038
GF11_B1_D36	o__Clostridiales	0.62378
GF11_B1_d71	o__Enterobacterales	98.23761
GF11_B1_d71	o__Bifidobacteriales	1.74694
GF11_B1_d71	o__Clostridiales	0.01545
GF11_B2_COLON_D38	o__Enterobacterales	84.46688
GF11_B2_COLON_D38	o__Lactobacillales	11.59457
GF11_B2_COLON_D38	o__Tissierellales	2.03955
GF11_B2_COLON_D38	o__Actinomycetales	1.33587
GF11_B2_COLON_D38	o__Bifidobacteriales	0.56313
GF11_B2_d105_colon	o__Clostridiales	47.29495
GF11_B2_d105_colon	o__Bifidobacteriales	40.31561
GF11_B2_d105_colon	o__Enterobacterales	6.77331
GF11_B2_d105_colon	o__Lactobacillales	3.43635
GF11_B2_d105_colon	o__Actinomycetales	2.17978
GF11_B2_D36	o__Enterobacterales	50.02991
GF11_B2_D36	o__Lactobacillales	23.18796
GF11_B2_D36	o__Tissierellales	13.2581
GF11_B2_D36	o__Actinomycetales	9.15645
GF11_B2_D36	o__Bifidobacteriales	4.36759
GF11_B2_d71	o__Enterobacterales	88.35331
GF11_B2_d71	o__Lactobacillales	9.41894
GF11_B2_d71	o__Bifidobacteriales	2.01421
GF11_B2_d71	o__Clostridiales	0.21354
GF11_B2_d73	o__Enterobacterales	100
GF11_B3_COLON_D38	o__Enterobacterales	92.3649
GF11_B3_COLON_D38	o__Lactobacillales	7.6351
GF11_B3_d105_colon	o__Bifidobacteriales	57.22703
GF11_B3_d105_colon	o__Clostridiales	34.98183
GF11_B3_d105_colon	o__Enterobacterales	6.56476
GF11_B3_d105_colon	o__Lactobacillales	1.22637
GF11_B3_D35	o__Enterobacterales	95.32235
GF11_B3_D35	o__Lactobacillales	4.01707
GF11_B3_D35	o__Bifidobacteriales	0.66057
GF11_B3_D37	o__Enterobacterales	99.47595
GF11_B3_D37	o__Lactobacillales	0.52405
GF11_B3_d71	o__Enterobacterales	98.13924
GF11_B3_d71	o__Lactobacillales	1.86076
GF11_B4_COLON_D38	o__Enterobacterales	100
GF11_B4_d105_colon	o__Bifidobacteriales	73.63776
GF11_B4_d105_colon	o__Clostridiales	20.36537
GF11_B4_d105_colon	o__Enterobacterales	4.07333
GF11_B4_d105_colon	o__Lactobacillales	1.92354
GF11_B4_D35	o__Enterobacterales	83.36123
GF11_B4_D35	o__Lactobacillales	13.79192
GF11_B4_D35	o__Bifidobacteriales	2.84686
GF11_B4_D37	o__Enterobacterales	97.16661
GF11_B4_D37	o__Lactobacillales	2.83339
GF11_B4_d72	o__Enterobacterales	99.81081
GF11_B4_d72	o__Bifidobacteriales	0.18919
GF11_B4_d73	o__Enterobacterales	100
GF11_B4_d74_colon	o__Enterobacterales	100
GF11_B5_COLON_D38	o__Enterobacterales	100
GF11_B5_d105_colon	o__Clostridiales	65.35374
GF11_B5_d105_colon	o__Bifidobacteriales	24.07404
GF11_B5_d105_colon	o__Enterobacterales	5.17004
GF11_B5_d105_colon	o__Actinomycetales	2.88031
GF11_B5_d105_colon	o__Lactobacillales	2.52186
GF11_B5_D35	o__Enterobacterales	98.80579
GF11_B5_D35	o__Lactobacillales	1.19421
GF11_B5_D37	o__Enterobacterales	100
GF11_B5_d71	o__Enterobacterales	76.95051
GF11_B5_d71	o__Lactobacillales	22.21839
GF11_B5_d71	o__Bifidobacteriales	0.80902
GF11_B5_d71	o__Clostridiales	0.02208
GF11_B5_d74_colon	o__Enterobacterales	100
GF11_B6_d105_colon	o__Bifidobacteriales	56.00153
GF11_B6_d105_colon	o__Clostridiales	38.29623
GF11_B6_d105_colon	o__Enterobacterales	3.40061
GF11_B6_d105_colon	o__Lactobacillales	1.74762
GF11_B6_d105_colon	o__Actinomycetales	0.55401
GF11_B6_d71	o__Enterobacterales	99.21371
GF11_B6_d71	o__Bifidobacteriales	0.4296
GF11_B6_d71	o__Lactobacillales	0.35668
GF11_B7_d105_colon	o__Bifidobacteriales	66.63134
GF11_B7_d105_colon	o__Enterobacterales	16.1258
GF11_B7_d105_colon	o__Clostridiales	9.68508
GF11_B7_d105_colon	o__Lactobacillales	5.63129
GF11_B7_d105_colon	o__Actinomycetales	1.92648
GF11_B7_d71	o__Enterobacterales	92.28739
GF11_B7_d71	o__Lactobacillales	5.95436
GF11_B7_d71	o__Bifidobacteriales	1.75825
GF11_B7_d73	o__Enterobacterales	100
GF11_B7_d74_colon	o__Clostridiales	37.22395
GF11_B7_d74_colon	o__Enterobacterales	25.05766
GF11_B7_d74_colon	o__Erysipelotrichales	24.99584
GF11_B7_d74_colon	o__Lactobacillales	12.47745
GF11_B7_d74_colon	o__Veillonellales	0.2451
GF11_B8_d105_colon	o__Bifidobacteriales	60.94963
GF11_B8_d105_colon	o__Clostridiales	32.38108
GF11_B8_d105_colon	o__Enterobacterales	4.52683
GF11_B8_d105_colon	o__Lactobacillales	1.34003
GF11_B8_d105_colon	o__Actinomycetales	0.80243
GF11_C1_COLON_D38	o__Enterobacterales	100
GF11_C1_D36	o__Enterobacterales	75.44759
GF11_C1_D36	o__Lactobacillales	14.37393
GF11_C1_D36	o__Tissierellales	5.64989
GF11_C1_D36	o__Actinomycetales	3.55819
GF11_C1_D36	o__Bifidobacteriales	0.97039
GF11_C1_d71	o__Enterobacterales	92.49122
GF11_C1_d71	o__Lactobacillales	6.26949
GF11_C1_d71	o__Bifidobacteriales	1.23929
GF11_C1_d74_colon	o__Lactobacillales	41.15151
GF11_C1_d74_colon	o__Enterobacterales	29.21727
GF11_C1_d74_colon	o__Erysipelotrichales	21.69726
GF11_C1_d74_colon	o__Clostridiales	7.93397
GF11_C2_D37	o__Enterobacterales	94.47195
GF11_C2_D37	o__Lactobacillales	5.52805
GF11_C2_d71	o__Enterobacterales	96.70592
GF11_C2_d71	o__Lactobacillales	2.49355
GF11_C2_d71	o__Bifidobacteriales	0.80053
GF11_C2_d72	o__Enterobacterales	96.52259
GF11_C2_d72	o__Lactobacillales	3.21062
GF11_C2_d72	o__Bifidobacteriales	0.26679
GF11_C2_d74_colon	o__Lactobacillales	83.7209
GF11_C2_d74_colon	o__Enterobacterales	9.27528
GF11_C2_d74_colon	o__Erysipelotrichales	5.74365
GF11_C2_d74_colon	o__Clostridiales	1.26017
GF11_C3_COLON_D38	o__Enterobacterales	100
GF11_C3_D35	o__Enterobacterales	98.16839
GF11_C3_D35	o__Lactobacillales	1.35672
GF11_C3_D35	o__Bifidobacteriales	0.47489
GF11_C3_D36	o__Enterobacterales	77.48079
GF11_C3_D36	o__Lactobacillales	11.45507
GF11_C3_D36	o__Tissierellales	5.97877
GF11_C3_D36	o__Actinomycetales	2.7557
GF11_C3_D36	o__Bifidobacteriales	2.32967
GF11_C3_d71	o__Enterobacterales	100
GF11_C3_d74_colon	o__Clostridiales	45.69769
GF11_C3_d74_colon	o__Enterobacterales	33.14277
GF11_C3_d74_colon	o__Lactobacillales	21.15954
GF11_C4_COLON_D38	o__Enterobacterales	100
GF11_C4_D35	o__Enterobacterales	84.2828
GF11_C4_D35	o__Lactobacillales	12.65621
GF11_C4_D35	o__Bifidobacteriales	3.06099
GF11_C4_D36	o__Enterobacterales	87.32986
GF11_C4_D36	o__Lactobacillales	8.96435
GF11_C4_D36	o__Bifidobacteriales	2.23663
GF11_C4_D36	o__Tissierellales	1.18642
GF11_C4_D36	o__Actinomycetales	0.28275
GF11_C4_d74_colon	o__Clostridiales	50.33621
GF11_C4_d74_colon	o__Enterobacterales	49.66379
GF11_C5_D37	o__Enterobacterales	92.46429
GF11_C5_D37	o__Lactobacillales	7.53571
GF11_C5_d71	o__Enterobacterales	79.56955
GF11_C5_d71	o__Lactobacillales	20.43045
GF11_C5_d72	o__Enterobacterales	77.38586
GF11_C5_d72	o__Lactobacillales	21.75682
GF11_C5_d72	o__Bifidobacteriales	0.85732
GF11_C5_d74_colon	o__Enterobacterales	39.71988
GF11_C5_d74_colon	o__Erysipelotrichales	37.94387
