Sample	taxa	abundance
GF10_A1_d101	c__Clostridia	0.32224
GF10_A1_d104_colon	c__Clostridia	66.36981
GF10_A1_d104_colon	c__Erysipelotrichia	30.47976
GF10_A1_d104_colon	c__Gammaproteobacteria	3.15043
GF10_A1_d127_colon	c__Clostridia	57.1922
GF10_A1_d127_colon	c__Gammaproteobacteria	18.8082
GF10_A1_d127_colon	c__Erysipelotrichia	17.03481
GF10_A1_d127_colon	c__Negativicutes	5.58121
GF10_A1_d127_colon	c__Bacilli	1.38359
GF10_A1_D32	c__Clostridia	42.69523
GF10_A1_D32	c__Gammaproteobacteria	24.04779
GF10_A1_D32	c__Erysipelotrichia	20.07998
GF10_A1_D32	c__Bacilli	6.90207
GF10_A1_D32	c__Negativicutes	5.96891
GF10_A1_D32	c__Tissierellia	0.23631
GF10_A1_D32	c__Epsilonproteobacteria	0.0697
GF10_A1_D34	c__Gammaproteobacteria	90.46194
GF10_A1_D34	c__Bacilli	5.8081
GF10_A1_D34	c__Clostridia	3.72995
GF10_A1_d77	c__Gammaproteobacteria	94.25334
GF10_A1_d77	c__Bacilli	5.74666
GF10_A1_d79	c__Gammaproteobacteria	100
GF10_A1_d80_colon	c__Gammaproteobacteria	72.85906
GF10_A1_d80_colon	c__Bacilli	14.06572
GF10_A1_d80_colon	c__Clostridia	12.44228
GF10_A1_d80_colon	c__Erysipelotrichia	0.63293
GF10_A2_COLON_D35	c__Bacilli	100
GF10_A2_d101	c__Gammaproteobacteria	100
GF10_A2_d103	c__Gammaproteobacteria	97.80008
GF10_A2_d103	c__Bacilli	2.04913
GF10_A2_d103	c__Clostridia	0.15079
GF10_A2_d104_colon	c__Gammaproteobacteria	94.63025
GF10_A2_d104_colon	c__Bacilli	4.11575
GF10_A2_d104_colon	c__Clostridia	1.18491
GF10_A2_d104_colon	c__Erysipelotrichia	0.0691
GF10_A2_d127_colon	c__Gammaproteobacteria	100
GF10_A2_D32	c__Clostridia	38.39292
GF10_A2_D32	c__Erysipelotrichia	25.76183
GF10_A2_D32	c__Gammaproteobacteria	19.09123
GF10_A2_D32	c__Bacilli	8.59217
GF10_A2_D32	c__Negativicutes	7.82784
GF10_A2_D32	c__Tissierellia	0.22497
GF10_A2_D32	c__Epsilonproteobacteria	0.10904
GF10_A2_D33	c__Gammaproteobacteria	93.98352
GF10_A2_D33	c__Clostridia	3.42923
GF10_A2_D33	c__Bacilli	2.44982
GF10_A2_D33	c__Erysipelotrichia	0.13743
GF10_A2_D34	c__Gammaproteobacteria	77.78492
GF10_A2_D34	c__Clostridia	13.5129
GF10_A2_D34	c__Bacilli	4.36083
GF10_A2_D34	c__Erysipelotrichia	3.1799
GF10_A2_D34	c__Negativicutes	1.16145
GF10_A2_d77	c__Gammaproteobacteria	91.34202
GF10_A2_d77	c__Bacilli	8.65798
GF10_A2_d79	c__Gammaproteobacteria	100
GF10_A3_COLON_D35	c__Bacilli	100
GF10_A3_d104_colon	c__Clostridia	39.74331
GF10_A3_d104_colon	c__Erysipelotrichia	37.1432
GF10_A3_d104_colon	c__Gammaproteobacteria	15.99554
GF10_A3_d104_colon	c__Negativicutes	4.51583
GF10_A3_d104_colon	c__Bacilli	1.14946
GF10_A3_d104_colon	c__Tissierellia	1.09863
GF10_A3_d104_colon	c__Actinobacteria	0.35403
GF10_A3_D33	c__Gammaproteobacteria	96.61965
GF10_A3_D33	c__Bacilli	1.85936
GF10_A3_D33	c__Clostridia	0.87464
GF10_A3_D33	c__Erysipelotrichia	0.64635
GF10_A3_D34	c__Gammaproteobacteria	83.11604
GF10_A3_D34	c__Clostridia	9.26172
GF10_A3_D34	c__Bacilli	4.20296
GF10_A3_D34	c__Erysipelotrichia	2.2589
GF10_A3_D34	c__Negativicutes	1.16038
GF10_A3_d79	c__Gammaproteobacteria	93.64785
GF10_A3_d79	c__Bacilli	6.35215
GF10_A3_d80_colon	c__Gammaproteobacteria	94.80328
GF10_A3_d80_colon	c__Clostridia	3.74048
GF10_A3_d80_colon	c__Erysipelotrichia	1.01102
GF10_A3_d80_colon	c__Bacilli	0.44522
GF10_A4_d101	c__Gammaproteobacteria	96.46504
GF10_A4_d101	c__Bacilli	2.74942
GF10_A4_d101	c__Clostridia	0.78554
GF10_A4_d104_colon	c__Clostridia	77.40539
GF10_A4_d104_colon	c__Erysipelotrichia	18.87685
GF10_A4_d104_colon	c__Gammaproteobacteria	3.71776
GF10_A4_d77	c__Gammaproteobacteria	93.17815
GF10_A4_d77	c__Bacilli	6.82185
GF10_A5_d101	c__Gammaproteobacteria	98.68413
GF10_A5_d101	c__Bacilli	1.31587
GF10_A5_d104_colon	c__Gammaproteobacteria	95.59238
GF10_A5_d104_colon	c__Bacilli	4.40762
GF10_A5_d127_colon	c__Gammaproteobacteria	84.45672
GF10_A5_d127_colon	c__Erysipelotrichia	15.54328
GF10_A56_d101	c__Gammaproteobacteria	96.77465
GF10_A56_d101	c__Bacilli	2.98674
GF10_A56_d101	c__Clostridia	0.2386
GF10_A6_d102	c__Gammaproteobacteria	82.36003
GF10_A6_d102	c__Clostridia	12.82376
GF10_A6_d102	c__Bacilli	2.90735
GF10_A6_d102	c__Erysipelotrichia	1.90886
GF10_A6_d103	c__Gammaproteobacteria	49.01188
GF10_A6_d103	c__Clostridia	39.71884
GF10_A6_d103	c__Erysipelotrichia	9.63699
GF10_A6_d103	c__Bacilli	1.6323
GF10_A6_d104_colon	c__Gammaproteobacteria	42.88675
GF10_A6_d104_colon	c__Clostridia	40.35281
GF10_A6_d104_colon	c__Erysipelotrichia	16.76044
GF10_A7_d103	c__Gammaproteobacteria	99.57241
GF10_A7_d103	c__Bacilli	0.42759
GF10_A7_d104_colon	c__Gammaproteobacteria	100
GF10_A7_d127_colon	c__Gammaproteobacteria	99.55735
GF10_A7_d127_colon	c__Bacilli	0.44265
GF10_A8_d102	c__Gammaproteobacteria	99.20868
GF10_A8_d102	c__Bacilli	0.79132
GF10_A8_d104_colon	c__Clostridia	58.51841
GF10_A8_d104_colon	c__Gammaproteobacteria	23.53479
GF10_A8_d104_colon	c__Erysipelotrichia	10.92224
GF10_A8_d104_colon	c__Negativicutes	4.68125
GF10_A8_d104_colon	c__Bacilli	0.90843
GF10_A8_d104_colon	c__Tissierellia	0.70481
GF10_A8_d104_colon	c__Epsilonproteobacteria	0.64589
GF10_A8_d104_colon	c__Actinobacteria	0.08418
GF10_Adam_d1	c__Clostridia	61.66269
GF10_Adam_d1	c__Erysipelotrichia	18.67286
GF10_Adam_d1	c__Gammaproteobacteria	16.26891
GF10_Adam_d1	c__Bacilli	3.39554
GF10_Adam_d20	c__Clostridia	67.5339
GF10_Adam_d20	c__Erysipelotrichia	14.40899
GF10_Adam_d20	c__Gammaproteobacteria	7.4192
GF10_Adam_d20	c__Actinobacteria	5.22338
GF10_Adam_d20	c__Negativicutes	2.88975
GF10_Adam_d20	c__Bacilli	2.4419
GF10_Adam_d20	c__Tissierellia	0.08288
GF10_C1_COLON_D55	c__Gammaproteobacteria	99.30141
GF10_C1_COLON_D55	c__Bacilli	0.69859
GF10_C1_d55	c__Alphaproteobacteria	100
GF10_C1_d77	c__Gammaproteobacteria	77.28815
GF10_C1_d77	c__Clostridia	22.37811
GF10_C1_d77	c__Bacilli	0.33375
GF10_C10_COLON_D55	c__Gammaproteobacteria	100
GF10_C2_COLON_D35	c__Gammaproteobacteria	51.10584
GF10_C2_COLON_D35	c__Bacilli	19.11453
GF10_C2_COLON_D35	c__Tissierellia	15.00652
GF10_C2_COLON_D35	c__Actinobacteria	12.83503
GF10_C2_COLON_D35	c__Clostridia	1.80515
GF10_C2_COLON_D35	c__Erysipelotrichia	0.13294
GF10_C2_COLON_D55	c__Gammaproteobacteria	100
GF10_C2_d101	c__Gammaproteobacteria	96.85893
GF10_C2_d101	c__Bacilli	1.81701
GF10_C2_d101	c__Clostridia	1.32406
GF10_C2_d103	c__Gammaproteobacteria	65.92274
GF10_C2_d103	c__Erysipelotrichia	22.40885
GF10_C2_d103	c__Clostridia	11.64742
GF10_C2_d103	c__Bacilli	0.02098
GF10_C2_d104_colon	c__Gammaproteobacteria	47.67107
GF10_C2_d104_colon	c__Erysipelotrichia	36.13986
GF10_C2_d104_colon	c__Clostridia	16.18907
GF10_C2_D32	c__Gammaproteobacteria	80.58598
GF10_C2_D32	c__Bacilli	6.88325
GF10_C2_D32	c__Tissierellia	4.11998
GF10_C2_D32	c__Clostridia	2.87838
GF10_C2_D32	c__Actinobacteria	2.81866
GF10_C2_D32	c__Erysipelotrichia	2.71375
GF10_C2_D33	c__Gammaproteobacteria	95.38841
GF10_C2_D33	c__Clostridia	2.36957
GF10_C2_D33	c__Bacilli	2.24202
GF10_C2_D34	c__Gammaproteobacteria	89.67142
GF10_C2_D34	c__Bacilli	6.92085
GF10_C2_D34	c__Negativicutes	1.86638
GF10_C2_D34	c__Clostridia	1.15271
GF10_C2_D34	c__Erysipelotrichia	0.38864
GF10_C2_d55	c__Clostridia	63.24966
GF10_C2_d55	c__Actinobacteria	30.73702
GF10_C2_d55	c__Gammaproteobacteria	4.5357
GF10_C2_d55	c__Bacilli	1.40212
GF10_C2_d55	c__Negativicutes	0.07549
GF10_C2_d77	c__Clostridia	55.65355
GF10_C2_d77	c__Gammaproteobacteria	42.08245
GF10_C2_d77	c__Bacilli	1.5488
GF10_C2_d77	c__Negativicutes	0.71521
GF10_C2_d80_colon	c__Gammaproteobacteria	100
GF10_C3_COLON_D35	c__Gammaproteobacteria	66.69284
GF10_C3_COLON_D35	c__Bacilli	16.68483
GF10_C3_COLON_D35	c__Tissierellia	9.77561
GF10_C3_COLON_D35	c__Actinobacteria	5.01171
GF10_C3_COLON_D35	c__Clostridia	1.83502
GF10_C3_d101	c__Gammaproteobacteria	98.30644
GF10_C3_d101	c__Bacilli	0.98472
GF10_C3_d101	c__Clostridia	0.70884
GF10_C3_D33	c__Gammaproteobacteria	99.87258
GF10_C3_D33	c__Bacilli	0.12742
GF10_C3_d55	c__Gammaproteobacteria	100
GF10_C3_d78	c__Gammaproteobacteria	100
GF10_C4_COLON_D55	c__Gammaproteobacteria	100
GF10_C4_d102_colon	c__Gammaproteobacteria	100
GF10_C4_d55	c__Clostridia	58.73735
GF10_C4_d55	c__Actinobacteria	36.084
GF10_C4_d55	c__Gammaproteobacteria	2.55053
GF10_C4_d55	c__Bacilli	1.70866
GF10_C4_d55	c__Negativicutes	0.87668
GF10_C4_d55	c__Tissierellia	0.04279
GF10_C4_d77	c__Gammaproteobacteria	61.41345
GF10_C4_d77	c__Clostridia	28.59248
GF10_C4_d77	c__Negativicutes	5.13304
GF10_C4_d77	c__Bacilli	4.86103
GF10_C4_d80_colon	c__Clostridia	46.51819
GF10_C4_d80_colon	c__Gammaproteobacteria	41.53473
GF10_C4_d80_colon	c__Erysipelotrichia	11.94707
GF10_C5_COLON_D55	c__Gammaproteobacteria	98.99094
GF10_C5_COLON_D55	c__Bacilli	1.00906
GF10_C5_d101	c__Gammaproteobacteria	97.13893
GF10_C5_d101	c__Bacilli	1.49395
GF10_C5_d101	c__Clostridia	1.36712
GF10_C5_d55	c__Clostridia	65.61753
GF10_C5_d55	c__Actinobacteria	29.87981
GF10_C5_d55	c__Gammaproteobacteria	3.00231
GF10_C5_d55	c__Bacilli	1.50035
GF10_C5_d77	c__Gammaproteobacteria	98.38223
GF10_C5_d77	c__Bacilli	1.61777
GF10_C6_COLON_D55	c__Gammaproteobacteria	98.48565
GF10_C6_COLON_D55	c__Erysipelotrichia	0.79117
GF10_C6_COLON_D55	c__Bacilli	0.72318
GF10_C6_d101	c__Gammaproteobacteria	99.87219
GF10_C6_d101	c__Bacilli	0.12781
GF10_C6_d55	c__Clostridia	62.74187
GF10_C6_d55	c__Actinobacteria	30.27019
GF10_C6_d55	c__Gammaproteobacteria	5.80822
GF10_C6_d55	c__Bacilli	1.17972
GF10_C7_COLON_D55	c__Gammaproteobacteria	100
GF10_C8_COLON_D55	c__Gammaproteobacteria	100
GF10_C8_d101	c__Gammaproteobacteria	97.86169
GF10_C8_d101	c__Bacilli	1.36398
GF10_C8_d101	c__Clostridia	0.77434
GF10_C8_d103	c__Bacilli	30.02357
GF10_C8_d103	c__Clostridia	24.72295
GF10_C8_d103	c__Gammaproteobacteria	22.64917
GF10_C8_d103	c__Erysipelotrichia	22.60431
GF10_C8_d55	c__Clostridia	58.85031
GF10_C8_d55	c__Actinobacteria	18.27397
GF10_C8_d55	c__Gammaproteobacteria	10.28977
GF10_C8_d55	c__Erysipelotrichia	7.26789
GF10_C8_d55	c__Bacilli	2.73095
GF10_C8_d55	c__Negativicutes	1.74869
GF10_C8_d55	c__Tissierellia	0.7529
GF10_C8_d55	c__Epsilonproteobacteria	0.08552
GF10_C9_COLON_D55	c__Gammaproteobacteria	92.80029
GF10_C9_COLON_D55	c__Bacilli	7.19971
GF10_Cdam_d0	c__Clostridia	54.52009
GF10_Cdam_d0	c__Actinobacteria	36.5025
GF10_Cdam_d0	c__Negativicutes	7.12766
GF10_Cdam_d0	c__Gammaproteobacteria	1.13896
GF10_Cdam_d0	c__Bacilli	0.71078
GF10_Cdam_d1	c__Clostridia	51.5471
GF10_Cdam_d1	c__Erysipelotrichia	24.87042
GF10_Cdam_d1	c__Gammaproteobacteria	19.53674
GF10_Cdam_d1	c__Bacilli	4.04574
GF10_Cdam_d20	c__Clostridia	69.83318
GF10_Cdam_d20	c__Erysipelotrichia	14.23004
GF10_Cdam_d20	c__Gammaproteobacteria	7.89841
GF10_Cdam_d20	c__Bacilli	4.20382
GF10_Cdam_d20	c__Actinobacteria	3.83456
GF10_INOC	c__Gammaproteobacteria	64.26206
GF10_INOC	c__Clostridia	14.96434
GF10_INOC	c__Negativicutes	8.42551
GF10_INOC	c__Bacilli	8.12138
GF10_INOC	c__Erysipelotrichia	4.22671
GF11_A_DAM_D0	c__Gammaproteobacteria	42.37855
GF11_A_DAM_D0	c__Tissierellia	21.04298
GF11_A_DAM_D0	c__Bacilli	20.90831
GF11_A_DAM_D0	c__Actinobacteria	12.99624
GF11_A_DAM_D0	c__Erysipelotrichia	1.41866
GF11_A_DAM_D0	c__Clostridia	1.25527
GF11_A1_COLON_D38	c__Gammaproteobacteria	34.36322
GF11_A1_COLON_D38	c__Bacilli	31.35805
GF11_A1_COLON_D38	c__Actinobacteria	18.23328
GF11_A1_COLON_D38	c__Tissierellia	15.65889
GF11_A1_COLON_D38	c__Negativicutes	0.21529
GF11_A1_COLON_D38	c__Clostridia	0.17126
GF11_A1_D35	c__Gammaproteobacteria	81.86477
GF11_A1_D35	c__Bacilli	12.27589
GF11_A1_D35	c__Actinobacteria	4.61029
GF11_A1_D35	c__Tissierellia	1.24905
GF11_A1_D37	c__Gammaproteobacteria	72.08355
GF11_A1_D37	c__Bacilli	23.62206
GF11_A1_D37	c__Clostridia	2.52819
GF11_A1_D37	c__Actinobacteria	1.72383
GF11_A1_D37	c__Tissierellia	0.04235
GF11_A2_COLON_D38	c__Gammaproteobacteria	49.544
GF11_A2_COLON_D38	c__Bacilli	27.48098
GF11_A2_COLON_D38	c__Tissierellia	13.12471
GF11_A2_COLON_D38	c__Actinobacteria	9.85031
GF11_A2_D35	c__Gammaproteobacteria	72.46512
GF11_A2_D35	c__Bacilli	25.64749
GF11_A2_D35	c__Actinobacteria	1.80078
GF11_A2_D35	c__Tissierellia	0.05126
GF11_A2_D35	c__Clostridia	0.03536
GF11_A2_D36	c__Gammaproteobacteria	75.87948
GF11_A2_D36	c__Bacilli	24.12052
GF11_A3_D36	c__Gammaproteobacteria	100
GF11_A4_COLON_D38	c__Gammaproteobacteria	49.99287
GF11_A4_COLON_D38	c__Bacilli	23.42302
GF11_A4_COLON_D38	c__Tissierellia	13.75181
GF11_A4_COLON_D38	c__Actinobacteria	12.59802
GF11_A4_COLON_D38	c__Clostridia	0.23427
GF11_A4_D37	c__Gammaproteobacteria	94.92198
GF11_A4_D37	c__Bacilli	4.02981
GF11_A4_D37	c__Actinobacteria	0.76533
GF11_A4_D37	c__Clostridia	0.28289
GF11_A5_D35	c__Gammaproteobacteria	81.1804
GF11_A5_D35	c__Actinobacteria	15.51447
GF11_A5_D35	c__Bacilli	3.30513
GF11_B_dam_d111	c__Actinobacteria	58.71672
GF11_B_dam_d111	c__Clostridia	34.20913
GF11_B_dam_d111	c__Bacilli	2.63994
GF11_B_dam_d111	c__Tissierellia	2.15331
GF11_B_dam_d111	c__Gammaproteobacteria	1.88577
GF11_B_dam_d111	c__Negativicutes	0.39513
GF11_B_dam_d20	c__Actinobacteria	68.40849
GF11_B_dam_d20	c__Clostridia	22.36994
GF11_B_dam_d20	c__Tissierellia	3.43502
GF11_B_dam_d20	c__Bacilli	3.17522
GF11_B_dam_d20	c__Gammaproteobacteria	2.26508
GF11_B_dam_d20	c__Negativicutes	0.34625
GF11_B_dam_d7	c__Actinobacteria	77.25817
GF11_B_dam_d7	c__Clostridia	14.25798
GF11_B_dam_d7	c__Gammaproteobacteria	5.46181
GF11_B_dam_d7	c__Tissierellia	1.22914
GF11_B_dam_d7	c__Bacilli	1.2033
GF11_B_dam_d7	c__Negativicutes	0.5896
GF11_B1_COLON_D38	c__Gammaproteobacteria	52.51032
GF11_B1_COLON_D38	c__Bacilli	28.32483
GF11_B1_COLON_D38	c__Tissierellia	9.60069
GF11_B1_COLON_D38	c__Actinobacteria	9.56416
GF11_B1_d105_colon	c__Erysipelotrichia	53.12622
GF11_B1_d105_colon	c__Gammaproteobacteria	27.69693
GF11_B1_d105_colon	c__Clostridia	16.70478
GF11_B1_d105_colon	c__Bacilli	2.47207
GF11_B1_D36	c__Gammaproteobacteria	45.29342
GF11_B1_D36	c__Bacilli	29.64617
GF11_B1_D36	c__Tissierellia	14.33068
GF11_B1_D36	c__Actinobacteria	10.10596
GF11_B1_D36	c__Clostridia	0.62378
GF11_B1_d71	c__Gammaproteobacteria	98.23761
GF11_B1_d71	c__Actinobacteria	1.74694
GF11_B1_d71	c__Clostridia	0.01545
GF11_B2_COLON_D38	c__Gammaproteobacteria	84.46688
GF11_B2_COLON_D38	c__Bacilli	11.59457
GF11_B2_COLON_D38	c__Tissierellia	2.03955
GF11_B2_COLON_D38	c__Actinobacteria	1.899
GF11_B2_d105_colon	c__Clostridia	47.29495
GF11_B2_d105_colon	c__Actinobacteria	42.49539
GF11_B2_d105_colon	c__Gammaproteobacteria	6.77331
GF11_B2_d105_colon	c__Bacilli	3.43635
GF11_B2_D36	c__Gammaproteobacteria	50.02991
GF11_B2_D36	c__Bacilli	23.18796
GF11_B2_D36	c__Actinobacteria	13.52404
GF11_B2_D36	c__Tissierellia	13.2581
GF11_B2_d71	c__Gammaproteobacteria	88.35331
GF11_B2_d71	c__Bacilli	9.41894
GF11_B2_d71	c__Actinobacteria	2.01421
GF11_B2_d71	c__Clostridia	0.21354
GF11_B2_d73	c__Gammaproteobacteria	100
GF11_B3_COLON_D38	c__Gammaproteobacteria	92.3649
GF11_B3_COLON_D38	c__Bacilli	7.6351
GF11_B3_d105_colon	c__Actinobacteria	57.22703
GF11_B3_d105_colon	c__Clostridia	34.98183
GF11_B3_d105_colon	c__Gammaproteobacteria	6.56476
GF11_B3_d105_colon	c__Bacilli	1.22637
GF11_B3_D35	c__Gammaproteobacteria	95.32235
GF11_B3_D35	c__Bacilli	4.01707
GF11_B3_D35	c__Actinobacteria	0.66057
GF11_B3_D37	c__Gammaproteobacteria	99.47595
GF11_B3_D37	c__Bacilli	0.52405
GF11_B3_d71	c__Gammaproteobacteria	98.13924
GF11_B3_d71	c__Bacilli	1.86076
GF11_B4_COLON_D38	c__Gammaproteobacteria	100
GF11_B4_d105_colon	c__Actinobacteria	73.63776
GF11_B4_d105_colon	c__Clostridia	20.36537
GF11_B4_d105_colon	c__Gammaproteobacteria	4.07333
GF11_B4_d105_colon	c__Bacilli	1.92354
GF11_B4_D35	c__Gammaproteobacteria	83.36123
GF11_B4_D35	c__Bacilli	13.79192
GF11_B4_D35	c__Actinobacteria	2.84686
GF11_B4_D37	c__Gammaproteobacteria	97.16661
GF11_B4_D37	c__Bacilli	2.83339
GF11_B4_d72	c__Gammaproteobacteria	99.81081
GF11_B4_d72	c__Actinobacteria	0.18919
GF11_B4_d73	c__Gammaproteobacteria	100
GF11_B4_d74_colon	c__Gammaproteobacteria	100
GF11_B5_COLON_D38	c__Gammaproteobacteria	100
GF11_B5_d105_colon	c__Clostridia	65.35374
GF11_B5_d105_colon	c__Actinobacteria	26.95436
GF11_B5_d105_colon	c__Gammaproteobacteria	5.17004
GF11_B5_d105_colon	c__Bacilli	2.52186
GF11_B5_D35	c__Gammaproteobacteria	98.80579
GF11_B5_D35	c__Bacilli	1.19421
GF11_B5_D37	c__Gammaproteobacteria	100
GF11_B5_d71	c__Gammaproteobacteria	76.95051
GF11_B5_d71	c__Bacilli	22.21839
GF11_B5_d71	c__Actinobacteria	0.80902
GF11_B5_d71	c__Clostridia	0.02208
GF11_B5_d74_colon	c__Gammaproteobacteria	100
GF11_B6_d105_colon	c__Actinobacteria	56.55554
GF11_B6_d105_colon	c__Clostridia	38.29623
GF11_B6_d105_colon	c__Gammaproteobacteria	3.40061
GF11_B6_d105_colon	c__Bacilli	1.74762
GF11_B6_d71	c__Gammaproteobacteria	99.21371
GF11_B6_d71	c__Actinobacteria	0.4296
GF11_B6_d71	c__Bacilli	0.35668
GF11_B7_d105_colon	c__Actinobacteria	68.55783
GF11_B7_d105_colon	c__Gammaproteobacteria	16.1258
GF11_B7_d105_colon	c__Clostridia	9.68508
GF11_B7_d105_colon	c__Bacilli	5.63129
GF11_B7_d71	c__Gammaproteobacteria	92.28739
GF11_B7_d71	c__Bacilli	5.95436
GF11_B7_d71	c__Actinobacteria	1.75825
GF11_B7_d73	c__Gammaproteobacteria	100
GF11_B7_d74_colon	c__Clostridia	37.22395
GF11_B7_d74_colon	c__Gammaproteobacteria	25.05766
GF11_B7_d74_colon	c__Erysipelotrichia	24.99584
GF11_B7_d74_colon	c__Bacilli	12.47745
GF11_B7_d74_colon	c__Negativicutes	0.2451
GF11_B8_d105_colon	c__Actinobacteria	61.75206
GF11_B8_d105_colon	c__Clostridia	32.38108
GF11_B8_d105_colon	c__Gammaproteobacteria	4.52683
GF11_B8_d105_colon	c__Bacilli	1.34003
GF11_C1_COLON_D38	c__Gammaproteobacteria	100
GF11_C1_D36	c__Gammaproteobacteria	75.44759
GF11_C1_D36	c__Bacilli	14.37393
GF11_C1_D36	c__Tissierellia	5.64989
GF11_C1_D36	c__Actinobacteria	4.52859
GF11_C1_d71	c__Gammaproteobacteria	92.49122
GF11_C1_d71	c__Bacilli	6.26949
GF11_C1_d71	c__Actinobacteria	1.23929
GF11_C1_d74_colon	c__Bacilli	41.15151
GF11_C1_d74_colon	c__Gammaproteobacteria	29.21727
GF11_C1_d74_colon	c__Erysipelotrichia	21.69726
GF11_C1_d74_colon	c__Clostridia	7.93397
GF11_C2_D37	c__Gammaproteobacteria	94.47195
GF11_C2_D37	c__Bacilli	5.52805
GF11_C2_d71	c__Gammaproteobacteria	96.70592
GF11_C2_d71	c__Bacilli	2.49355
GF11_C2_d71	c__Actinobacteria	0.80053
GF11_C2_d72	c__Gammaproteobacteria	96.52259
GF11_C2_d72	c__Bacilli	3.21062
GF11_C2_d72	c__Actinobacteria	0.26679
GF11_C2_d74_colon	c__Bacilli	83.7209
GF11_C2_d74_colon	c__Gammaproteobacteria	9.27528
GF11_C2_d74_colon	c__Erysipelotrichia	5.74365
GF11_C2_d74_colon	c__Clostridia	1.26017
GF11_C3_COLON_D38	c__Gammaproteobacteria	100
GF11_C3_D35	c__Gammaproteobacteria	98.16839
GF11_C3_D35	c__Bacilli	1.35672
GF11_C3_D35	c__Actinobacteria	0.47489
GF11_C3_D36	c__Gammaproteobacteria	77.48079
GF11_C3_D36	c__Bacilli	11.45507
GF11_C3_D36	c__Tissierellia	5.97877
GF11_C3_D36	c__Actinobacteria	5.08537
GF11_C3_d71	c__Gammaproteobacteria	100
GF11_C3_d74_colon	c__Clostridia	45.69769
GF11_C3_d74_colon	c__Gammaproteobacteria	33.14277
GF11_C3_d74_colon	c__Bacilli	21.15954
GF11_C4_COLON_D38	c__Gammaproteobacteria	100
GF11_C4_D35	c__Gammaproteobacteria	84.2828
GF11_C4_D35	c__Bacilli	12.65621
GF11_C4_D35	c__Actinobacteria	3.06099
GF11_C4_D36	c__Gammaproteobacteria	87.32986
GF11_C4_D36	c__Bacilli	8.96435
GF11_C4_D36	c__Actinobacteria	2.51938
GF11_C4_D36	c__Tissierellia	1.18642
GF11_C4_d74_colon	c__Clostridia	50.33621
GF11_C4_d74_colon	c__Gammaproteobacteria	49.66379
GF11_C5_D37	c__Gammaproteobacteria	92.46429
GF11_C5_D37	c__Bacilli	7.53571
GF11_C5_d71	c__Gammaproteobacteria	79.56955
GF11_C5_d71	c__Bacilli	20.43045
GF11_C5_d72	c__Gammaproteobacteria	77.38586
GF11_C5_d72	c__Bacilli	21.75682
GF11_C5_d72	c__Actinobacteria	0.85732
GF11_C5_d74_colon	c__Gammaproteobacteria	39.71988
GF11_C5_d74_colon	c__Erysipelotrichia	37.94387
GF11_C5_d74_colon	c__Clostridia	16.58783
GF11_C5_d74_colon	c__Bacilli	3.71313
GF11_C5_d74_colon	c__Negativicutes	1.85633
GF11_C5_d74_colon	c__Tissierellia	0.17896
GF11_C6_d71	c__Gammaproteobacteria	91.50065
GF11_C6_d71	c__Actinobacteria	3.97129
GF11_C6_d71	c__Clostridia	2.43377
GF11_C6_d71	c__Bacilli	2.09429
GF11_C6_d72	c__Gammaproteobacteria	95.28705
GF11_C6_d72	c__Bacilli	2.26374
GF11_C6_d72	c__Actinobacteria	1.85678
GF11_C6_d72	c__Clostridia	0.59243
GF11_C6_d74_colon	c__Clostridia	73.15042
GF11_C6_d74_colon	c__Gammaproteobacteria	20.31609
GF11_C6_d74_colon	c__Bacilli	6.53349
GF11_C7_d71	c__Gammaproteobacteria	96.4883
GF11_C7_d71	c__Actinobacteria	1.9835
GF11_C7_d71	c__Bacilli	1.52821
GF11_C7_d72_colon	c__Gammaproteobacteria	97.55676
GF11_C7_d72_colon	c__Actinobacteria	2.44324
GF11_INOC	c__Bacilli	28.97205
GF11_INOC	c__Gammaproteobacteria	27.72136
GF11_INOC	c__Tissierellia	26.61076
GF11_INOC	c__Actinobacteria	14.47768
GF11_INOC	c__Clostridia	2.21814
GF12_A_dam_d21	c__Bacilli	90.96618
GF12_A_dam_d21	c__Actinobacteria	9.03382
GF12_A_Dam_d85	c__Clostridia	75.73554
GF12_A_Dam_d85	c__Erysipelotrichia	23.15062
GF12_A_Dam_d85	c__Bacilli	1.11385
GF12_A1_d31	c__Bacilli	100
GF12_A1_d76_colon	c__Clostridia	76.74234
GF12_A1_d76_colon	c__Erysipelotrichia	23.21206
GF12_A1_d76_colon	c__Bacilli	0.0456
GF12_A2_d32	c__Bacilli	100
GF12_A2_d34_colon	c__Gammaproteobacteria	92.50334
GF12_A2_d34_colon	c__Bacilli	5.49987
GF12_A2_d34_colon	c__Negativicutes	1.19189
GF12_A2_d34_colon	c__Clostridia	0.8049
GF12_A2_d76_colon	c__Clostridia	78.22508
GF12_A2_d76_colon	c__Erysipelotrichia	21.24882
GF12_A2_d76_colon	c__Bacilli	0.52611
GF12_A3_d31	c__Bacilli	96.84136
GF12_A3_d31	c__Clostridia	2.40912
GF12_A3_d31	c__Erysipelotrichia	0.74951
GF12_A3_d76_colon	c__Clostridia	56.10351
GF12_A3_d76_colon	c__Erysipelotrichia	43.02776
GF12_A3_d76_colon	c__Bacilli	0.86874
GF12_A4_d31	c__Bacilli	100
GF12_A4_d32	c__Bacilli	100
GF12_A4_d34_colon	c__Clostridia	100
